spectral_centroid_mean,spectral_centroid_std,spectral_centroid_kurtosis,spectral_centroid_skewness,spectral_centroid_median,spectral_centroid_min,spectral_centroid_max,spectral_centroid_delta1_mean,spectral_centroid_delta1_std,spectral_centroid_delta1_kurtosis,spectral_centroid_delta1_skewness,spectral_centroid_delta1_median,spectral_centroid_delta1_min,spectral_centroid_delta1_max,spectral_centroid_delta2_mean,spectral_centroid_delta2_std,spectral_centroid_delta2_kurtosis,spectral_centroid_delta2_skewness,spectral_centroid_delta2_median,spectral_centroid_delta2_min,spectral_centroid_delta2_max,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_bandwidth_kurtosis,spectral_bandwidth_skewness,spectral_bandwidth_median,spectral_bandwidth_min,spectral_bandwidth_max,spectral_bandwidth_delta1_mean,spectral_bandwidth_delta1_std,spectral_bandwidth_delta1_kurtosis,spectral_bandwidth_delta1_skewness,spectral_bandwidth_delta1_median,spectral_bandwidth_delta1_min,spectral_bandwidth_delta1_max,spectral_bandwidth_delta2_mean,spectral_bandwidth_delta2_std,spectral_bandwidth_delta2_kurtosis,spectral_bandwidth_delta2_skewness,spectral_bandwidth_delta2_median,spectral_bandwidth_delta2_min,spectral_bandwidth_delta2_max,spectral_contrast_mean,spectral_contrast_std,spectral_contrast_kurtosis,spectral_contrast_skewness,spectral_contrast_median,spectral_contrast_min,spectral_contrast_max,spectral_contrast_delta1_mean,spectral_contrast_delta1_std,spectral_contrast_delta1_kurtosis,spectral_contrast_delta1_skewness,spectral_contrast_delta1_median,spectral_contrast_delta1_min,spectral_contrast_delta1_max,spectral_contrast_delta2_mean,spectral_contrast_delta2_std,spectral_contrast_delta2_kurtosis,spectral_contrast_delta2_skewness,spectral_contrast_delta2_median,spectral_contrast_delta2_min,spectral_contrast_delta2_max,spectral_flatness_mean,spectral_flatness_std,spectral_flatness_kurtosis,spectral_flatness_skewness,spectral_flatness_median,spectral_flatness_min,spectral_flatness_max,spectral_flatness_delta1_mean,spectral_flatness_delta1_std,spectral_flatness_delta1_kurtosis,spectral_flatness_delta1_skewness,spectral_flatness_delta1_median,spectral_flatness_delta1_min,spectral_flatness_delta1_max,spectral_flatness_delta2_mean,spectral_flatness_delta2_std,spectral_flatness_delta2_kurtosis,spectral_flatness_delta2_skewness,spectral_flatness_delta2_median,spectral_flatness_delta2_min,spectral_flatness_delta2_max,spectral_rolloff_mean,spectral_rolloff_std,spectral_rolloff_kurtosis,spectral_rolloff_skewness,spectral_rolloff_median,spectral_rolloff_min,spectral_rolloff_max,spectral_rolloff_delta1_mean,spectral_rolloff_delta1_std,spectral_rolloff_delta1_kurtosis,spectral_rolloff_delta1_skewness,spectral_rolloff_delta1_median,spectral_rolloff_delta1_min,spectral_rolloff_delta1_max,spectral_rolloff_delta2_mean,spectral_rolloff_delta2_std,spectral_rolloff_delta2_kurtosis,spectral_rolloff_delta2_skewness,spectral_rolloff_delta2_median,spectral_rolloff_delta2_min,spectral_rolloff_delta2_max,label
1459.366471695765,661.7094513841726,0.841681228266868,0.9664952146795598,1312.4235653775963,415.63356957846383,4499.417240682034,0.6371135123180642,81.73602346551488,4.675138786292207,0.9389810788223609,-6.190308610721805,-259.683491564726,557.6436131384078,0.024330160412225063,46.31929256386978,4.396990279144546,-0.5441008168091903,4.797187892451618,-321.76414712185954,221.53648313615852,1389.009131184951,430.1432779265822,-0.7901740561992487,0.647520663934336,1245.1528855978192,763.8966896421347,2682.510434864912,0.20945094503500855,47.9798547749281,1.0433091371053917,-0.1359834074084225,-0.330069984280013,-183.96325682925203,172.85949327156328,0.1587863220441087,27.622575637675787,1.208689401169095,-0.4227955364596947,2.8593248760865038,-113.9067258091995,79.97395882818613,23.42954022102868,7.036666863388607,0.21255031895646415,-0.09357242719741127,22.742750689671098,5.27164262490056,52.04960369028019,-0.0016568513369790772,0.8879025387383223,0.8225967597810548,0.1485410654816799,-0.017244563026217536,-3.4435127115280837,3.378701042775362,-0.0015875134489394473,0.5825484936752591,0.30826883755631496,0.13969325691696236,-0.011932302423930397,-2.1848115361381213,2.2337901497397397,0.0009689302532933652,0.002868515672162175,129.08175659179688,9.860881805419922,0.00024603214114904404,4.025645012006862e-06,0.051219988614320755,1.5952306284816586e-06,0.0005222677136771381,43.79781723022461,0.1852951943874359,-1.058704697243229e-06,-0.00558900274336338,0.00547241885215044,7.160430186559097e-07,0.0003762745764106512,47.59335708618164,-1.3247418403625488,4.376332071842626e-06,-0.004066368564963341,0.0036868113093078136,2795.610963330191,1273.35856114577,0.1358118168257172,0.9056355492977706,2411.71875,441.4306640625,6761.42578125,0.6654531385948286,145.39239802434406,2.5594693107899573,0.17337727203404815,-5.742187500000012,-573.5009765625001,726.3867187500003,-0.05942334406649725,85.83554512248926,3.013567103689308,-0.24523359056881547,5.872691761363541,-451.7777876420456,382.1211381392044,0
1552.811864761004,395.5599112249818,11.60314269962905,1.927469289271961,1510.9725894845894,417.2548017606654,4669.770713297799,0.3413068887815982,68.45781659520888,8.65765054949716,-0.17791104904050287,-2.0448170394057197,-482.5158404574059,413.0340541549601,0.018451034948237206,39.07920587472854,10.091213771297891,-0.9895507328835993,0.4814241539430668,-359.250830167076,182.14939909068391,1747.7023116676032,276.14161630732286,0.07145661886531407,0.017532912914359922,1741.1731163042416,960.2119564611468,2662.739384749382,0.43147909997359807,49.35788649340452,-0.23626830610873029,-0.02941520614720158,-0.26121173920007257,-151.3779244573205,149.76693848439422,0.09223721149824267,30.548318025359137,-0.3564204425450437,-0.060870692660694156,0.9561991078069241,-83.345692928544,98.96499520431583,22.197516533033788,8.725291822932219,4.392632303121634,1.1664400306198361,20.02968675169396,4.558865224169454,67.98005563611429,-0.004121111225396298,0.7290280422885619,0.5612104191120095,0.04936104976541784,-0.005639378044629509,-3.426412799887482,3.35284658205641,-0.0004932240075211147,0.5169012468242187,0.7129299544613299,0.048264981417505765,0.007759396467499791,-2.357405943719377,2.6471188830967294,0.0026309359818696976,0.0033452045172452927,40.47507858276367,4.99277925491333,0.0015737289795652032,2.8348906198516488e-05,0.042728181928396225,5.3971243687556125e-06,0.0006707022548653185,18.14244270324707,-0.2634219825267792,-5.648647857015021e-06,-0.005056499503552914,0.005364670418202877,-4.3098680180264637e-07,0.0004060216015204787,19.44462013244629,-1.3882728815078735,3.2019102945923805e-05,-0.004220438655465841,0.0028743701986968517,3042.2602323810906,885.4572043322688,0.8618308524140343,0.6096132317981211,2906.982421875,441.4306640625,6556.8603515625,1.198231991371801,149.7487716289302,0.5754397721191555,-0.06572244364688214,2.6916503906250107,-516.4379882812501,580.4992675781252,0.21339775363835828,91.1050016631638,0.19368257128494015,0.014892488220173345,-0.41947798295467464,-306.7782315340912,366.97332208806813,0
1835.004265512071,586.0033611456861,1.5359050351427088,1.0501902594926202,1732.5175942536443,849.6582851809559,4464.156641702084,-0.21438921775148614,68.07248805667547,0.3299002338373751,0.4303818656690373,-3.8572201206134524,-197.75880498221227,235.30272071646394,-0.2824902382446985,44.159676840920454,0.29173367179760845,-0.13483074610745685,1.2924797851366776,-151.56998434074882,130.42129180143547,1748.1721158264975,297.39739244973345,-0.2841435090074653,0.3409010467401527,1737.63990584148,1081.6565370789606,2770.695509196121,0.09136289721503937,34.88186064850524,0.038399371477151334,-0.01791720575209553,-0.5591642014343816,-128.84634373696983,97.52538882548961,-0.07218457797045964,23.628324290404926,0.16888324844163494,-0.12874027419365772,0.6759576872261164,-92.82990937645886,81.48459870596162,21.466338127703892,7.936383684460279,2.9912728334939445,1.1295983681846435,19.576273949202196,6.113804166197364,54.5266492460319,-0.004580333017748286,0.6520474828959442,0.21878114785343206,0.27344582089812747,-0.013472478280698972,-2.184936114611583,2.619295511786749,-0.00020222388002026572,0.4861989024868609,0.27347499353072857,0.18482443343174323,0.0018824752526880317,-1.8151489374372085,2.208397304125371,0.0032377862371504307,0.004356341436505318,34.81572723388672,4.930234909057617,0.001964314142242074,0.0001650971098570153,0.04524397477507591,7.261463679242297e-07,0.0007449853583239019,19.707462310791016,-0.5611233115196228,-2.496553634045995e-06,-0.005648425314575434,0.005063014570623636,-5.321040816852474e-07,0.0004888997646048665,17.20108985900879,-1.756361722946167,1.7010694136843085e-05,-0.0040192375890910625,0.002383085200563073,3579.757626703886,1254.1841299748899,-0.5904481245329465,0.32790466360672593,3542.2119140625,1152.0263671875,7084.423828125,-0.13683770482889582,146.07523631410925,0.2640800921607318,0.35240949279744693,-5.562744140625007,-434.61181640625017,530.2551269531252,-0.8539875306503171,96.03727134973035,0.08342607670268132,-0.11718057482896366,3.5189541903408497,-312.4877929687501,315.68048650568164,0
1831.993939606849,1015.1267751566124,0.8900077420499994,1.2728683582616085,1471.0183388785233,645.8816622245336,5399.377713531681,0.4268989941410536,107.96235103473906,4.090815388677671,0.10543592299417573,-5.166355019096907,-572.0865201976867,570.3358615665813,-0.05610789558344409,58.06868292667991,2.1398391234364516,-0.5439982607611289,4.282486417312768,-290.8705157014493,229.81395130243612,1729.6532869429993,449.3445322168222,-1.0726828184611306,0.17882001039678164,1695.9655137866707,940.5930169544441,2827.7333528580843,-0.045604585240459114,56.35203325072268,0.10841079559806266,0.05100455496547009,-2.3155559079120023,-197.56505873278786,160.34356970130455,-0.020121346717982894,32.18702818340692,0.42808312515200253,-0.36214050398781394,2.6326567449891627,-111.31839556178487,90.11017589168667,22.54583103280072,8.176805971659192,0.6079056476755973,0.5864748776228216,20.804149894675255,6.173006506343045,55.906395005952405,-0.0044933872685899955,0.8283325936094336,0.16694155772243757,-0.03876636992518241,0.012239871115034162,-4.2365845205071455,3.679566152923442,-0.002604597580994402,0.5455618451527491,0.15283358148019532,0.09465903177180067,-0.011338672569898955,-2.7067079044291016,2.262108431179563,0.003060848219320178,0.006481949705630541,43.61199951171875,5.690789222717285,0.0009145833319053054,3.664546966319904e-05,0.07147559523582458,1.187682482850505e-05,0.0012270730221644044,29.75080108642578,-0.6677009463310242,-6.902464974700706e-06,-0.011514141224324703,0.010070801712572575,5.914946541452082e-07,0.0007118302746675909,35.49714279174805,-2.66690731048584,1.746595989970956e-05,-0.008464314974844456,0.004815167281776667,3481.5175917198376,1809.5413667976416,-1.0871327550099263,0.4347124830661787,2906.982421875,775.1953125,7698.1201171875,0.05925933059019018,195.88733669407605,0.48055811631186973,0.26535522159080305,-17.406005859375014,-642.4072265625001,651.3793945312502,-0.14352080339735795,113.10113003834957,0.8632249499673166,-0.3233460791548766,6.105735085227252,-439.1934481534091,370.5155806107954,0
1451.6670658428156,670.4984432900778,1.3799914838466645,1.1972501739863028,1295.2802006519898,540.133476795425,4625.431451403675,-0.6179692478883302,68.12324451438987,2.887161735803356,0.0722180624082088,-3.5563825058332603,-321.0683528330065,286.93219896100265,-0.0907159938934743,41.90449820055151,5.628361870132055,-0.34405464713604544,1.562002909117183,-279.89591216650354,217.03789363825052,1577.2709414206088,410.13648801861143,-0.9384469433712557,0.07674249854540637,1608.5055460506842,794.0731903292008,2744.393862574766,-0.7317614121146977,47.64791785391301,0.46673103139247774,0.33850518122000695,-3.6032275594338445,-128.61590411760636,170.0313206432503,-0.004892319456244922,30.344732293381615,0.7941478114830458,-0.3139224860431499,1.001719145592034,-118.55274403338376,92.8268046505024,22.442509342348426,7.24040392451382,0.6039640482325406,0.2655893538586802,20.916459561996913,6.192865921551459,50.7318735942019,-0.0028868471256563123,0.7362848420910655,0.1330836094305905,0.12944850368547292,0.012156308346593231,-3.10814519276114,2.9289967274861555,0.0007535576439766634,0.5130350826965573,0.27831117949571693,0.17988611135417107,-0.00031875932192027,-2.3285488788945203,2.157227046707348,0.001436207676306367,0.00321420980617404,94.61176300048828,8.12773323059082,0.000513469974976033,1.1956591151829343e-05,0.05269862711429596,-2.1835473944520345e-06,0.0005393686005845666,54.954898834228516,0.3443503975868225,-1.489977080382232e-06,-0.006383068393915892,0.005974543280899525,1.1737775196252187e-07,0.00039522096631117165,61.608238220214844,-2.3851332664489746,2.8671900054177968e-06,-0.00520577747374773,0.0033570993691682816,2954.836759987674,1276.3737586113198,-0.01382362025592121,0.8659127106363083,2551.6845703125,592.1630859375,7095.1904296875,-1.5962548488254156,150.30750603295266,1.7559782980372551,0.08241335660828492,-7.53662109375001,-557.7099609375002,597.7258300781252,-0.3456178482916134,92.27644724030219,1.805303653290701,-0.24366089107201405,1.1885209517044757,-425.909978693182,312.7441406249998,0
1784.1658495387549,360.241675164258,5.247316551138486,1.5385720401439327,1739.0188578645125,1027.0792583996563,4031.364537604316,-0.5035772929688506,60.55241716163941,3.2859070065910023,0.07096034620150878,-3.8391980327030244,-330.7007822960922,319.24348837649615,-0.04889366660716786,35.20998237544107,3.5388537859528597,-0.776044856958414,1.6553373352699623,-201.48945725610264,135.7934899487204,2002.4490601176958,293.0576075031979,0.5912162747181027,0.3231285208555748,2005.7711902521362,1306.7099664223913,3220.5902958531974,-0.6019089099284378,46.3527185748589,0.839187320147186,0.31433376936001484,-3.500209928043878,-168.4863653810264,189.37969010553138,0.10843625140737143,24.439055852655443,1.5186241499193063,-0.5083012754539421,1.7027976998728036,-125.98516507667712,79.19711283489758,20.526698693370026,8.760241661575213,2.2720784732022956,1.1152551503054446,17.816260409648383,4.028251827521499,48.28916451460973,-0.00043171708579838584,0.6181135417252096,-0.10666515681910704,-0.04519768512617814,-0.016898326079456846,-3.093659605922559,2.5278470878653794,-0.0017690925295244602,0.4251376763405384,-0.1531729881418764,-0.059088312083649924,0.0077989470481749645,-1.8204374200962372,1.8489126885017302,0.004498349502682686,0.005512544419616461,30.448734283447266,4.590178966522217,0.002950544934719801,0.00030934400274418294,0.06298922747373581,-7.674228982068598e-06,0.001014262204989791,11.725473403930664,-0.01483903732150793,-2.9077249564579688e-05,-0.0066111828200519085,0.006847032345831394,3.7827298910997342e-06,0.0006727431900799274,14.064325332641602,-1.2513676881790161,4.4813143176725134e-05,-0.005394716281443834,0.0040225801058113575,3805.8396058403423,949.4763954584874,1.5087882934735024,1.0126745296941848,3649.8779296875,1830.322265625,7644.287109375,-1.6684207783497784,153.95507027857963,1.460572178789409,0.13767218533826192,-10.76660156250001,-603.8269042968752,688.5241699218752,-0.04361677059179124,85.62408418618188,1.4858469266608072,-0.5683964450445684,5.383300781249886,-390.1145241477276,255.69513494318164,0
1070.1066149971296,429.3669088518054,1.80718478760729,1.0019280968507633,1003.8415724519859,318.7135001811452,3236.4421164344976,0.22819923416790197,70.77941126306206,0.942512824792133,0.43396945400678405,-2.442231064389511,-259.0268709007503,285.5367752677461,0.06504389656482881,40.70849666501883,4.095220609086649,-0.6543407723326454,3.6036312541059203,-257.1437497308184,169.926670704768,1596.4128721770285,407.97241912771716,0.050019788786598074,0.5266001175045478,1558.4608838118547,671.0980124296594,3174.579277692677,0.3257960460550822,64.67309671829496,0.21033880396219606,0.436296437604744,-1.9066461928855594,-198.0426213692113,229.00398163596304,0.10406463765619484,36.70887206323266,1.540296625127036,-0.4225723341999056,3.66423302981066,-197.71928625583,129.58655332325492,21.426268151556844,7.961446211872616,2.3719021514025833,0.7771845961632238,18.876897870934684,5.438507900878054,53.95252564516238,-0.0023295520408073513,0.6258220578608513,0.8966466628846779,0.026592801212048867,0.0027398529640537267,-2.529989075095879,2.5757098459948575,-0.00044593894755517576,0.4102998723029491,0.33623173144862495,0.1595184954645901,0.001359108715635493,-1.8348807201327622,1.9645605261085737,0.0009540272294543684,0.001631231396459043,41.601776123046875,5.138103485107422,0.00038604234578087926,5.693987532140454e-06,0.021336175501346588,9.966640845959773e-07,0.0003087855002377182,13.620166778564453,0.10344430059194565,-2.966507054225076e-06,-0.002126758685335517,0.002229128498584032,4.12884418210524e-07,0.0002065816952381283,19.918407440185547,-1.2124149799346924,1.029162376653403e-05,-0.0018473559757694602,0.0014505934668704867,2184.7457991951856,1221.9633219928148,1.6125231661897326,1.2467664300280665,1905.6884765625,387.59765625,7611.9873046875,0.3576376930466898,196.83527665754576,1.521135523172525,0.3207357874224645,-3.768310546875005,-841.9482421875003,914.4433593750003,0.07477933106799162,114.56829232567684,5.209628400550811,-0.6449053174660363,9.181906960227195,-819.0307617187502,560.3293678977271,0
1530.1766787460795,613.0661250213443,4.024928335736883,1.3377282502957792,1462.001793556221,421.09172894853396,5444.293576825396,0.617881563186886,93.79952165513811,3.0310532662010985,0.09386568538932087,-4.331089421439476,-447.69181863856267,389.41501766418736,-0.11117003936294051,58.164350999873356,4.999096562064348,-0.7539963575384258,2.949094694004927,-327.00201812774657,266.9491607161458,2039.0365160924296,462.4324334394541,-0.48096613176743075,0.034042664883771126,2050.470545845693,1046.3892244714953,3402.5543978946143,0.4784252395282692,69.69718302700817,1.7553216645952547,0.4841075364472308,-5.1577036308335655,-281.1236621120714,268.4660105134893,-0.17873136674007023,41.17408163909908,1.5078613909036873,-0.46474189247724057,1.846347138903127,-177.97343695082634,140.12915227234907,20.676128259217815,8.237203412065748,1.8254727422153092,0.8786603307707862,18.318447308890963,5.534489482879292,48.775995635107606,0.003669583646343167,0.7045239260668129,0.1430197740142476,-0.12585623831747578,-0.004551367525113051,-2.5993311654652467,2.8589050993368965,-0.0012895184236493456,0.44654735154566805,0.20881943339790254,0.07430709868951768,-0.004184328736505538,-1.8418207876941803,1.958188400799453,0.0022976724430918694,0.004851643927395344,54.61393356323242,6.64464807510376,0.0011640144512057304,2.478740134392865e-05,0.05608624592423439,2.241681841042009e-06,0.0009137833840213716,23.911043167114258,-0.1652914434671402,-7.1571216722077224e-06,-0.007270500063896179,0.0073163206689059734,1.3381423968894524e-06,0.0006156768067739904,23.39923667907715,-1.4956408739089966,1.9871105905622244e-05,-0.005790819879621267,0.004012316465377808,3550.5220984084976,1725.6573785484359,-0.6513955437572325,0.4457733452313822,3219.2138671875,333.7646484375,8085.7177734375,2.150544699825979,259.5531292839664,1.5058710786620617,0.1724523608638096,-7.177734375000021,-1005.7800292968753,945.8459472656253,-0.499177718308508,158.25292854965124,1.4429692104298804,-0.4356659175833211,5.895996093749886,-635.6955788352275,506.4264470880681,0
1409.9552556449528,453.5050591724872,0.48682508616797104,0.6692925050867066,1334.8037677896673,436.072310052689,3202.1870082129144,-0.36339509019968413,66.42332740432136,0.5729548104442941,0.5454365847276759,-10.429298962565177,-214.56139244936395,252.97746845597527,0.13856022311977959,46.06372710414993,0.35109489959384055,-0.09882848197518393,1.8360100592050088,-147.4049778597343,159.91307522220922,1512.3102651538215,380.8002167767652,-0.7207694830725115,0.17248102678689306,1494.9306323624053,710.9854364776861,2755.992631945307,0.021819435471658804,51.810189503735025,-0.04268814531826459,0.4460827334362,-3.6064279660139635,-131.13210153828123,176.1511422246087,0.20456256442753915,36.73271892388005,-0.12811183510407176,-0.07339186378420214,1.606877334368093,-121.82232784624426,110.40057524876951,21.094673943145814,8.234673354529791,1.5041535824616243,0.8323437409153968,19.381183958643113,3.604269607454193,54.12668124840516,-0.0010643069888956142,0.8092263051838304,0.16814861475919596,0.076586272793932,0.0016615541089995429,-3.0557898066903433,3.199274245314772,-0.003540193422056436,0.6048634617487236,0.5410205625715139,0.09863986182285218,0.00028914092039578065,-2.6777551887330855,2.528006891476461,0.0012445971369743347,0.0019586950074881315,16.781986236572266,3.401472330093384,0.000461432064184919,1.531406815047376e-05,0.02099277637898922,-5.95297990457766e-07,0.00030324500403366983,5.911555290222168,0.36181706190109253,-1.7177088011521846e-05,-0.0017436265479773283,0.0020877395290881395,7.129573873498884e-07,0.00025838366127572954,4.602318286895752,-0.02712673880159855,4.737738890980836e-06,-0.0015979765448719263,0.0014179132413119078,2765.9008052675463,1194.9242410902843,-0.35740699453724645,0.507762470200959,2573.2177734375,516.796875,6707.5927734375,-0.7606566533135217,167.7867697839531,0.4649039706125011,0.4661713847405087,-17.40600585937505,-478.39599609375017,604.3652343750002,0.24798477131000937,117.23516965970653,0.3086247831599134,-0.02900616785928424,2.44695490056813,-363.687411221591,389.43869850852263,0
1360.6411972395072,507.016163460526,0.22164084506786086,0.6362566523838006,1281.3794023878406,513.8725686772141,3698.9442736653755,-0.8130289926486572,62.731271051689546,2.489833797121383,0.5590580934739763,-4.198245703972093,-278.9261462864638,285.65380164206556,0.020841236247852533,33.213468305382094,3.742731697496221,-0.19822218059692331,0.053187745267919695,-227.26370924369036,129.01168456311433,1567.565225022179,212.6887664267129,1.007080489466528,0.40069644651621766,1554.1084928415164,967.3845334778622,2581.66088481998,-0.5323114825576136,34.40214491330116,2.1563651456854425,0.055976243069396366,-0.48055090761763997,-157.7042828656515,168.0971648903096,0.19976216594997825,18.678511906735444,2.542705693484481,-0.5502226729408635,0.9781383352314919,-117.09167813690972,72.2627706089279,22.135715777506615,6.739981741063468,3.557640488957457,1.3708661230044916,21.193116697965884,3.2613357702302075,44.95187270904249,-0.0008865238983648457,0.7319990746616061,0.2930612908607033,0.05753677727708793,-0.01804171488930155,-3.08959717012693,2.924775038636807,-0.0036910697756337946,0.48312270903740245,0.6746503464349245,0.2857679869872811,-0.004141027998059377,-2.1006504270850668,2.0199314680690015,0.0007674354710616171,0.001077389344573021,49.476837158203125,5.3749237060546875,0.00044795579742640257,2.4521017621736974e-05,0.014742408879101276,-1.3095904023430194e-06,0.00019251607591286302,39.21870422363281,0.5514242053031921,-1.4022336927155266e-06,-0.0019405654165893793,0.0019856479484587908,1.0009405286837136e-06,0.00011599250137805939,53.832733154296875,-3.2125163078308105,4.244835963618243e-06,-0.0015016207471489906,0.0008992623770609498,2738.6387375833815,976.1653893467178,0.04229546503438586,-0.5089854228536982,3003.8818359375,376.8310546875,6503.02734375,-1.8234387461934511,144.44325379935285,1.0580823873919476,0.42228486815799826,-6.998291015625014,-525.0512695312502,536.3562011718752,0.13602304448550023,81.21046892866408,1.8683875345637508,0.2088090300387471,-1.2118252840910486,-385.94304865056836,344.601162997159,0
